Timestamp,Day_Of_Week,Public_Holiday,Is_Event,Hours_Since_Midnight,hour_sin,hour_cos,Is_Weekend,Flu_Like_Symptoms_Count,Dengue_Count,ibov_open,temperature_2m,precipitation,cloudcover,weathercode,windspeed_10m,pm2_5,ozone,us_aqi,onibus,metro,festival,trem,greve
2024-03-13 07:20:00,2,0,0,7.333333333333333,0.9396926207859084,-0.3420201433256685,0,322.0,176.0,127914.7109375,27.3,0.1,85.0,Light drizzle,7.5,18.5,11.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 07:25:00,2,0,0,7.416666666666667,0.9320078692827986,-0.3624380382837016,0,322.0,176.0,127914.7109375,27.3,0.1,85.0,Light drizzle,7.5,18.5,11.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 07:30:00,2,0,0,7.5,0.9238795325112868,-0.3826834323650895,0,322.0,176.0,127914.7109375,27.3,0.1,85.0,Light drizzle,7.5,18.5,11.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 07:35:00,2,0,0,7.583333333333333,0.9153114791194472,-0.40274668985873713,0,322.0,176.0,127914.7109375,27.3,0.1,85.0,Light drizzle,7.5,18.5,11.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 07:40:00,2,0,0,7.666666666666667,0.90630778703665,-0.42261826174069933,0,322.0,176.0,127914.7109375,27.3,0.1,85.0,Light drizzle,7.5,18.5,11.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 07:45:00,2,0,0,7.75,0.8968727415326884,-0.44228869021900113,0,322.0,176.0,127914.7109375,27.3,0.1,85.0,Light drizzle,7.5,18.5,11.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 07:50:00,2,0,0,7.833333333333333,0.8870108331782218,-0.46174861323503374,0,322.0,176.0,127914.7109375,27.3,0.1,85.0,Light drizzle,7.5,18.5,11.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 07:55:00,2,0,0,7.916666666666667,0.8767267557075076,-0.48098876891938785,0,322.0,176.0,127914.7109375,27.3,0.1,85.0,Light drizzle,7.5,18.5,11.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:00:00,2,0,0,8.0,0.8660254037844387,-0.4999999999999998,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:05:00,2,0,0,8.083333333333334,0.8549118706729465,-0.5187732581605217,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:10:00,2,0,0,8.166666666666666,0.8433914458128858,-0.5372996083468236,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:15:00,2,0,0,8.25,0.8314696123025451,-0.5555702330196023,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:20:00,2,0,0,8.333333333333334,0.8191520442889917,-0.5735764363510462,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:25:00,2,0,0,8.416666666666666,0.8064446042674828,-0.5913096483635821,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:30:00,2,0,0,8.5,0.7933533402912352,-0.6087614290087207,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:35:00,2,0,0,8.583333333333334,0.7798844830928818,-0.6259234721840591,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:40:00,2,0,0,8.666666666666666,0.7660444431189783,-0.642787609686539,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:45:00,2,0,0,8.75,0.7518398074789774,-0.6593458151000688,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:50:00,2,0,0,8.833333333333334,0.7372773368101241,-0.6755902076156602,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 08:55:00,2,0,0,8.916666666666666,0.7223639620597556,-0.6915130557822693,0,322.0,176.0,127914.7109375,27.5,0.1,99.0,Light drizzle,7.4,13.7,20.0,44.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:00:00,2,0,0,9.0,0.7071067811865476,-0.7071067811865475,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:05:00,2,0,0,9.083333333333334,0.6915130557822695,-0.7223639620597555,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:10:00,2,0,0,9.166666666666666,0.6755902076156604,-0.737277336810124,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:15:00,2,0,0,9.25,0.659345815100069,-0.7518398074789773,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:20:00,2,0,0,9.333333333333334,0.6427876096865391,-0.7660444431189782,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:25:00,2,0,0,9.416666666666666,0.6259234721840592,-0.7798844830928816,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:30:00,2,0,0,9.5,0.6087614290087209,-0.793353340291235,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:35:00,2,0,0,9.583333333333334,0.5913096483635822,-0.8064446042674827,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:40:00,2,0,0,9.666666666666666,0.5735764363510464,-0.8191520442889916,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:45:00,2,0,0,9.75,0.5555702330196025,-0.831469612302545,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:50:00,2,0,0,9.833333333333334,0.5372996083468238,-0.8433914458128857,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 09:55:00,2,0,0,9.916666666666666,0.5187732581605218,-0.8549118706729464,0,322.0,176.0,127914.7109375,28.3,0.0,100.0,Overcast,4.8,9.3,32.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:00:00,2,0,0,10.0,0.49999999999999994,-0.8660254037844387,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:05:00,2,0,0,10.083333333333334,0.48098876891938763,-0.8767267557075077,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:10:00,2,0,0,10.166666666666666,0.4617486132350339,-0.8870108331782217,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:15:00,2,0,0,10.25,0.4422886902190017,-0.8968727415326881,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:20:00,2,0,0,10.333333333333334,0.4226182617406995,-0.9063077870366499,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:25:00,2,0,0,10.416666666666666,0.4027466898587373,-0.9153114791194471,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:30:00,2,0,0,10.5,0.3826834323650899,-0.9238795325112867,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:35:00,2,0,0,10.583333333333334,0.36243803828370136,-0.9320078692827987,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:40:00,2,0,0,10.666666666666666,0.3420201433256689,-0.9396926207859083,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:45:00,2,0,0,10.75,0.32143946530316175,-0.9469301294951056,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:50:00,2,0,0,10.833333333333334,0.30070579950427334,-0.9537169507482268,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 10:55:00,2,0,0,10.916666666666666,0.2798290140309927,-0.9600498543859285,0,322.0,176.0,127914.7109375,29.3,0.1,98.0,Light drizzle,6.7,8.5,50.0,43.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:00:00,2,0,0,11.0,0.258819045102521,-0.9659258262890682,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:05:00,2,0,0,11.083333333333334,0.23768589232617293,-0.9713420698132614,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:10:00,2,0,0,11.166666666666666,0.21643961393810318,-0.9762960071199333,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:15:00,2,0,0,11.25,0.19509032201612816,-0.9807852804032304,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:20:00,2,0,0,11.333333333333334,0.17364817766693028,-0.984807753012208,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:25:00,2,0,0,11.416666666666666,0.15212338618991708,-0.9883615104677607,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:30:00,2,0,0,11.5,0.130526192220052,-0.9914448613738104,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:35:00,2,0,0,11.583333333333334,0.10886687485196457,-0.9940563382223196,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:40:00,2,0,0,11.666666666666666,0.0871557427476582,-0.9961946980917455,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:45:00,2,0,0,11.75,0.06540312923014312,-0.9978589232386035,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:50:00,2,0,0,11.833333333333334,0.043619387365335625,-0.9990482215818578,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 11:55:00,2,0,0,11.916666666666666,0.021814885034561218,-0.9997620270799091,0,322.0,176.0,127667.84375,28.9,0.1,48.0,Light drizzle,4.5,7.9,52.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:00:00,2,0,0,12.0,1.2246467991473532e-16,-1.0,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:05:00,2,0,0,12.083333333333334,-0.021814885034560975,-0.9997620270799091,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:10:00,2,0,0,12.166666666666666,-0.04361938736533538,-0.9990482215818578,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:15:00,2,0,0,12.25,-0.06540312923014287,-0.9978589232386035,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:20:00,2,0,0,12.333333333333334,-0.08715574274765794,-0.9961946980917455,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:25:00,2,0,0,12.416666666666666,-0.10886687485196432,-0.9940563382223196,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:30:00,2,0,0,12.5,-0.13052619222005177,-0.9914448613738104,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:35:00,2,0,0,12.583333333333334,-0.15212338618991683,-0.9883615104677607,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:40:00,2,0,0,12.666666666666666,-0.17364817766693003,-0.9848077530122081,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:45:00,2,0,0,12.75,-0.19509032201612792,-0.9807852804032305,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:50:00,2,0,0,12.833333333333334,-0.21643961393810293,-0.9762960071199334,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 12:55:00,2,0,0,12.916666666666666,-0.2376858923261727,-0.9713420698132615,0,322.0,176.0,128221.4375,28.4,0.2,78.0,Light drizzle,9.1,7.7,54.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:00:00,2,0,0,13.0,-0.2588190451025208,-0.9659258262890683,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:05:00,2,0,0,13.083333333333334,-0.2798290140309925,-0.9600498543859286,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:10:00,2,0,0,13.166666666666666,-0.30070579950427306,-0.9537169507482269,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:15:00,2,0,0,13.25,-0.32143946530316153,-0.9469301294951057,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:20:00,2,0,0,13.333333333333334,-0.34202014332566866,-0.9396926207859084,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:25:00,2,0,0,13.416666666666666,-0.36243803828370114,-0.9320078692827987,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:30:00,2,0,0,13.5,-0.38268343236508967,-0.9238795325112868,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:35:00,2,0,0,13.583333333333334,-0.4027466898587371,-0.9153114791194472,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:40:00,2,0,0,13.666666666666666,-0.4226182617406993,-0.90630778703665,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:45:00,2,0,0,13.75,-0.44228869021900147,-0.8968727415326883,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:50:00,2,0,0,13.833333333333334,-0.46174861323503413,-0.8870108331782216,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 13:55:00,2,0,0,13.916666666666666,-0.4809887689193874,-0.8767267557075078,0,322.0,176.0,127894.171875,29.6,0.0,27.0,Mainly clear,11.7,8.6,55.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:00:00,2,0,0,14.0,-0.4999999999999997,-0.8660254037844388,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:05:00,2,0,0,14.083333333333334,-0.5187732581605216,-0.8549118706729465,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:10:00,2,0,0,14.166666666666666,-0.5372996083468236,-0.8433914458128858,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:15:00,2,0,0,14.25,-0.555570233019602,-0.8314696123025455,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:20:00,2,0,0,14.333333333333334,-0.5735764363510458,-0.819152044288992,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:25:00,2,0,0,14.416666666666666,-0.5913096483635824,-0.8064446042674825,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:30:00,2,0,0,14.5,-0.6087614290087207,-0.7933533402912352,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:35:00,2,0,0,14.583333333333334,-0.6259234721840591,-0.7798844830928818,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:40:00,2,0,0,14.666666666666666,-0.6427876096865389,-0.7660444431189783,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:45:00,2,0,0,14.75,-0.6593458151000688,-0.7518398074789775,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:50:00,2,0,0,14.833333333333334,-0.6755902076156601,-0.7372773368101241,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 14:55:00,2,0,0,14.916666666666666,-0.691513055782269,-0.722363962059756,0,322.0,176.0,128152.09375,29.2,0.0,62.0,Partly cloudy,16.1,8.8,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:00:00,2,0,0,15.0,-0.7071067811865471,-0.7071067811865479,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:05:00,2,0,0,15.083333333333334,-0.7223639620597557,-0.6915130557822692,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:10:00,2,0,0,15.166666666666666,-0.7372773368101239,-0.6755902076156604,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:15:00,2,0,0,15.25,-0.7518398074789773,-0.6593458151000691,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:20:00,2,0,0,15.333333333333334,-0.7660444431189779,-0.6427876096865395,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:25:00,2,0,0,15.416666666666666,-0.7798844830928814,-0.6259234721840596,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:30:00,2,0,0,15.5,-0.7933533402912349,-0.6087614290087209,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:35:00,2,0,0,15.583333333333334,-0.8064446042674827,-0.5913096483635822,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:40:00,2,0,0,15.666666666666666,-0.8191520442889916,-0.5735764363510464,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:45:00,2,0,0,15.75,-0.8314696123025452,-0.5555702330196022,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:50:00,2,0,0,15.833333333333334,-0.8433914458128859,-0.5372996083468234,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 15:55:00,2,0,0,15.916666666666666,-0.8549118706729466,-0.5187732581605214,0,322.0,176.0,127951.1796875,28.9,0.1,35.0,Light drizzle,17.7,7.9,56.0,42.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:00:00,2,0,0,16.0,-0.8660254037844384,-0.5000000000000004,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:05:00,2,0,0,16.083333333333332,-0.8767267557075072,-0.48098876891938847,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:10:00,2,0,0,16.166666666666668,-0.8870108331782218,-0.4617486132350336,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:15:00,2,0,0,16.25,-0.8968727415326883,-0.44228869021900136,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:20:00,2,0,0,16.333333333333332,-0.9063077870366497,-0.42261826174069994,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:25:00,2,0,0,16.416666666666668,-0.9153114791194471,-0.40274668985873735,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:30:00,2,0,0,16.5,-0.9238795325112868,-0.3826834323650895,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:35:00,2,0,0,16.583333333333332,-0.9320078692827984,-0.3624380382837018,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:40:00,2,0,0,16.666666666666668,-0.9396926207859084,-0.34202014332566855,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:45:00,2,0,0,16.75,-0.9469301294951056,-0.3214394653031618,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:50:00,2,0,0,16.833333333333332,-0.9537169507482267,-0.3007057995042738,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 16:55:00,2,0,0,16.916666666666668,-0.9600498543859286,-0.27982901403099236,0,322.0,176.0,128529.6328125,28.6,0.2,38.0,Light drizzle,18.1,7.3,53.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 17:00:00,2,0,0,17.0,-0.9659258262890683,-0.25881904510252063,0,322.0,176.0,128089.5625,28.5,0.1,69.0,Light drizzle,18.6,6.9,46.0,41.0,52.0,4.0,7.0,9.0,17.0
2024-03-13 17:05:00,2,0,0,17.083333333333332,-0.9713420698132613,-0.23768589232617343,0,322.0,176.0,128089.5625,28.5,0.1,69.0,Light drizzle,18.6,6.9,46.0,41.0,52.0,4.0,7.0,9.0,17.0
